G1	G2	G3	G4	G5	G6	GNPSLinkout_Cluster	GNPSLinkout_Network	INCHI	LibraryID	MQScore	RTConsensus	RTMean	RTStdErr	Smiles	SpectrumID	SumPeakIntensity	UniqueFileSourcesCount	cluster index	componentindex	number of spectra	parent mass	precursor charge	precursor mass	sum(precursor intensity)
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"56.0","main.cluster index_upperinput":"56.0"}	This Node is a Singleton	N/A	N/A	N/A	3.0178	3.0178	0	N/A	N/A	2628159.2973335544	5	56	-1	5	610.2488	1	610.2488	2628159.2973335544
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"57.0","main.cluster index_upperinput":"57.0"}	This Node is a Singleton	N/A	N/A	N/A	10.0523	10.0523	0	N/A	N/A	6998766.087607151	27	57	-1	27	284.2949	1	284.2949	6998766.087607151
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"58.0","main.cluster index_upperinput":"58.0"}	This Node is a Singleton	N/A	N/A	N/A	6.9167	6.9167	0	N/A	N/A	1405299.1145338751	3	58	-1	3	739.3664	1	739.3664	1405299.1145338751
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"59.0","main.cluster index_upperinput":"59.0"}	This Node is a Singleton	N/A	N/A	N/A	5.2359	5.2359	0	N/A	N/A	1915482.4854865728	4	59	-1	4	661.1886	1	661.1886	1915482.4854865728
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"60.0","main.cluster index_upperinput":"60.0"}	This Node is a Singleton	N/A	N/A	N/A	2.0197	2.0197	0	N/A	N/A	1387065.243454141	5	60	-1	5	237.0394	1	237.0394	1387065.243454141
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"61.0","main.cluster index_upperinput":"61.0"}	This Node is a Singleton	N/A	N/A	N/A	3.3304	3.3304	0	N/A	N/A	5979254.290713347	8	61	-1	8	386.1080	1	386.1080	5979254.290713347
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"62.0","main.cluster index_upperinput":"62.0"}	This Node is a Singleton	N/A	N/A	N/A	2.6522	2.6522	0	N/A	N/A	807367.4240877113	12	62	-1	12	417.1517	1	417.1517	807367.4240877113
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"63.0","main.cluster index_upperinput":"63.0"}	This Node is a Singleton	N/A	N/A	N/A	7.6581	7.6581	0	N/A	N/A	2251006.882783426	12	63	-1	12	401.2666	1	401.2666	2251006.882783426
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"64.0","main.cluster index_upperinput":"64.0"}	This Node is a Singleton	N/A	N/A	N/A	4.1919	4.1919	0	N/A	N/A	4454405.543870086	21	64	-1	21	441.2457	1	441.2457	4454405.543870086
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"65.0","main.cluster index_upperinput":"65.0"}	This Node is a Singleton	N/A	N/A	N/A	3.0965	3.0965	0	N/A	N/A	3098771.3483940936	20	65	-1	20	434.2020	1	434.2020	3098771.3483940936
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"66.0","main.cluster index_upperinput":"66.0"}	This Node is a Singleton	N/A	N/A	N/A	8.7273	8.7273	0	N/A	N/A	12117711.995248597	27	66	-1	27	336.3266	1	336.3266	12117711.995248597
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"67.0","main.cluster index_upperinput":"67.0"}	This Node is a Singleton	InChI=1S/C18H28O3/c1-2-3-4-5-6-8-11-14-17(19)15-12-9-7-10-13-16-18(20)21/h3-4,6,8,11,14H,2,5,7,9-10,12-13,15-16H2,1H3,(H,20,21)/b4-3-,8-6-,14-11+	Spectral Match to 9-OxoOTrE from NIST14	0.7216	6.2123	6.2123	0	CC/C=C\C/C=C\C=C\C(=O)CCCCCCCC(=O)O	CCMSLIB00003135863	2511461.3959009615	25	67	-1	25	275.2006	1	275.2006	2511461.3959009615
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"68.0","main.cluster index_upperinput":"68.0"}	This Node is a Singleton	N/A	N/A	N/A	4.2744	4.2744	0	N/A	N/A	5775057.521995909	27	68	-1	27	242.1749	1	242.1749	5775057.521995909
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"69.0","main.cluster index_upperinput":"69.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=34&task=d0173288f0194aa381d5dc03b93915bd&show=true	N/A	N/A	N/A	8.0485	8.0485	0	N/A	N/A	3527884.953168866	27	69	34	27	319.2256	1	319.2256	3527884.953168866
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"70.0","main.cluster index_upperinput":"70.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=165&task=d0173288f0194aa381d5dc03b93915bd&show=true	N/A	N/A	N/A	6.2653	6.2653	0	N/A	N/A	4064543.555472254	27	70	165	27	309.2055	1	309.2055	4064543.555472254
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"71.0","main.cluster index_upperinput":"71.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=371&task=d0173288f0194aa381d5dc03b93915bd&show=true	N/A	N/A	N/A	9.6239	9.6239	0	N/A	N/A	2689701.5011459235	9	71	371	9	609.4517	1	609.4517	2689701.5011459235
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"72.0","main.cluster index_upperinput":"72.0"}	This Node is a Singleton	N/A	N/A	N/A	6.6141	6.6141	0	N/A	N/A	1161995.435021376	3	72	-1	3	681.2878	1	681.2878	1161995.435021376
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"73.0","main.cluster index_upperinput":"73.0"}	This Node is a Singleton	N/A	N/A	N/A	3.6197	3.6197	0	N/A	N/A	1651293.7234189257	11	73	-1	11	428.1339	1	428.1339	1651293.7234189257
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"74.0","main.cluster index_upperinput":"74.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=46&task=d0173288f0194aa381d5dc03b93915bd&show=true	N/A	N/A	N/A	2.5041	2.5041	0	N/A	N/A	14231087.884857984	27	74	46	27	349.1835	1	349.1835	14231087.884857984
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"75.0","main.cluster index_upperinput":"75.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=764&task=d0173288f0194aa381d5dc03b93915bd&show=true	N/A	N/A	N/A	3.2934	3.2934	0	N/A	N/A	2556697.0128872762	26	75	764	26	625.4186	2	313.2093	2556697.0128872762
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"76.0","main.cluster index_upperinput":"76.0"}	This Node is a Singleton	N/A	N/A	N/A	6.8723	6.8723	0	N/A	N/A	1827181.7178295008	9	76	-1	9	374.3266	1	374.3266	1827181.7178295008
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"77.0","main.cluster index_upperinput":"77.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=665&task=d0173288f0194aa381d5dc03b93915bd&show=true	N/A	N/A	N/A	4.3623	4.3623	0	N/A	N/A	1576708.5513497025	10	77	665	10	556.2023	1	556.2023	1576708.5513497025
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"78.0","main.cluster index_upperinput":"78.0"}	This Node is a Singleton	N/A	N/A	N/A	8.2295	8.2295	0	N/A	N/A	7707952.056737312	12	78	-1	12	327.2689	1	327.2689	7707952.056737312
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"79.0","main.cluster index_upperinput":"79.0"}	This Node is a Singleton	N/A	N/A	N/A	1.8973	1.8973	0	N/A	N/A	2252885.933345599	17	79	-1	17	390.1768	1	390.1768	2252885.933345599
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"80.0","main.cluster index_upperinput":"80.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=73&task=d0173288f0194aa381d5dc03b93915bd&show=true	N/A	N/A	N/A	8.4114	8.4114	0	N/A	N/A	46151282.328631945	27	80	73	27	590.4268	1	590.4268	46151282.328631945
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"81.0","main.cluster index_upperinput":"81.0"}	This Node is a Singleton	N/A	N/A	N/A	9.8740	9.8740	0	N/A	N/A	702087.9325626576	10	81	-1	10	611.4674	1	611.4674	702087.9325626576
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"82.0","main.cluster index_upperinput":"82.0"}	This Node is a Singleton	N/A	N/A	N/A	9.8697	9.8697	0	N/A	N/A	1406783.4218726694	15	82	-1	15	470.3854	1	470.3854	1406783.4218726694
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"83.0","main.cluster index_upperinput":"83.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=133&task=d0173288f0194aa381d5dc03b93915bd&show=true	N/A	N/A	N/A	1.9256	1.9256	0	N/A	N/A	2277024.4803100056	17	83	133	17	595.1445	1	595.1445	2277024.4803100056
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"84.0","main.cluster index_upperinput":"84.0"}	This Node is a Singleton	N/A	N/A	N/A	3.6237	3.6237	0	N/A	N/A	856154.5004742832	7	84	-1	7	345.1881	1	345.1881	856154.5004742832
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"85.0","main.cluster index_upperinput":"85.0"}	This Node is a Singleton	N/A	N/A	N/A	5.3870	5.3870	0	N/A	N/A	1043441.2364614193	15	85	-1	15	365.2315	1	365.2315	1043441.2364614193
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"86.0","main.cluster index_upperinput":"86.0"}	This Node is a Singleton	N/A	N/A	N/A	9.2554	9.2554	0	N/A	N/A	2207153.727792836	27	86	-1	27	389.2695	1	389.2695	2207153.727792836
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"87.0","main.cluster index_upperinput":"87.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=59&task=d0173288f0194aa381d5dc03b93915bd&show=true	N/A	N/A	N/A	1.7163	1.7163	0	N/A	N/A	8625249.056029268	25	87	59	25	171.0652	1	171.0652	8625249.056029268
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"88.0","main.cluster index_upperinput":"88.0"}	This Node is a Singleton	N/A	N/A	N/A	5.3601	5.3601	0	N/A	N/A	968070.790381324	11	88	-1	11	530.2962	1	530.2962	968070.790381324
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"89.0","main.cluster index_upperinput":"89.0"}	This Node is a Singleton	N/A	N/A	N/A	3.1501	3.1501	0	N/A	N/A	2331858.7085246984	12	89	-1	12	215.0315	1	215.0315	2331858.7085246984
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"90.0","main.cluster index_upperinput":"90.0"}	This Node is a Singleton	N/A	N/A	N/A	6.8895	6.8895	0	N/A	N/A	1032533.0736050478	3	90	-1	3	592.3857	1	592.3857	1032533.0736050478
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"91.0","main.cluster index_upperinput":"91.0"}	This Node is a Singleton	N/A	N/A	N/A	5.5351	5.5351	0	N/A	N/A	2230918.6064356677	27	91	-1	27	123.1171	1	123.1171	2230918.6064356677
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"92.0","main.cluster index_upperinput":"92.0"}	This Node is a Singleton	1S/C10H10O3/c1-13-10-7-8(3-2-6-11)4-5-9(10)12/h2-7,12H,1H3/b3-2+	Massbank:NA001085 Coniferaldehyde	0.7870020000000001	3.5731	3.5731	0	COC1=CC(\C=C\C=O)=CC=C1O	CCMSLIB00005769251	4537511.400666191	25	92	-1	25	179.0704	1	179.0704	4537511.400666191
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"93.0","main.cluster index_upperinput":"93.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=9&task=d0173288f0194aa381d5dc03b93915bd&show=true	"InChI=1S/C21H40O4/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-21(24)25-19-20(23)18-22/h9-10,20,22-23H,2-8,11-19H2,1H3/b10-9-"	Monoolein CollisionEnergy:205060	0.8014939999999999	9.6630	9.6630	0	CCCCCCCCC=CCCCCCCCC(=O)OCC(O)CO	CCMSLIB00010124858	3982103.8561572297	26	93	9	26	339.2895	1	339.2895	3982103.8561572297
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"94.0","main.cluster index_upperinput":"94.0"}	This Node is a Singleton	N/A	N/A	N/A	2.7888	2.7888	0	N/A	N/A	1764474.0213808194	8	94	-1	8	264.2170	1	264.2170	1764474.0213808194
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"95.0","main.cluster index_upperinput":"95.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=26&task=d0173288f0194aa381d5dc03b93915bd&show=true	N/A	N/A	N/A	2.8300	2.8300	0	N/A	N/A	868290.8031513564	5	95	26	5	729.1299	1	729.1299	868290.8031513564
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"96.0","main.cluster index_upperinput":"96.0"}	This Node is a Singleton	N/A	N/A	N/A	2.7014	2.7014	0	N/A	N/A	18692266.50273458	23	96	-1	23	279.1203	1	279.1203	18692266.50273458
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"97.0","main.cluster index_upperinput":"97.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=224&task=d0173288f0194aa381d5dc03b93915bd&show=true	N/A	N/A	N/A	5.1839	5.1839	0	N/A	N/A	3556119.800463048	5	97	224	5	350.2695	1	350.2695	3556119.800463048
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"98.0","main.cluster index_upperinput":"98.0"}	This Node is a Singleton	N/A	N/A	N/A	1.6412	1.6412	0	N/A	N/A	98516543.53561859	27	98	-1	27	203.0526	1	203.0526	98516543.53561859
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"99.0","main.cluster index_upperinput":"99.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=287&task=d0173288f0194aa381d5dc03b93915bd&show=true	N/A	N/A	N/A	6.5925	6.5925	0	N/A	N/A	1777288.9774498818	4	99	287	4	532.3287	1	532.3287	1777288.9774498818
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"100.0","main.cluster index_upperinput":"100.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=364&task=d0173288f0194aa381d5dc03b93915bd&show=true	N/A	N/A	N/A	2.5366	2.5366	0	N/A	N/A	3480720.9291671324	12	100	364	12	397.1487	1	397.1487	3480720.9291671324
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"101.0","main.cluster index_upperinput":"101.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=96&task=d0173288f0194aa381d5dc03b93915bd&show=true	N/A	N/A	N/A	5.3944	5.3944	0	N/A	N/A	2212283.517066138	4	101	96	4	525.2483	1	525.2483	2212283.517066138
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"102.0","main.cluster index_upperinput":"102.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=34&task=d0173288f0194aa381d5dc03b93915bd&show=true	N/A	N/A	N/A	7.4614	7.4614	0	N/A	N/A	1837909.0237502926	9	102	34	9	378.2658	1	378.2658	1837909.0237502926
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"103.0","main.cluster index_upperinput":"103.0"}	This Node is a Singleton	N/A	N/A	N/A	2.8831	2.8831	0	N/A	N/A	2063573.185074105	18	103	-1	18	562.2647	1	562.2647	2063573.185074105
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"104.0","main.cluster index_upperinput":"104.0"}	This Node is a Singleton	N/A	N/A	N/A	5.6048	5.6048	0	N/A	N/A	551279.1737027772	2	104	-1	2	548.3068	1	548.3068	551279.1737027772
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"105.0","main.cluster index_upperinput":"105.0"}	This Node is a Singleton	N/A	N/A	N/A	2.9649	2.9649	0	N/A	N/A	2797145.9974429426	5	105	-1	5	639.0953	1	639.0953	2797145.9974429426
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"106.0","main.cluster index_upperinput":"106.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=26&task=d0173288f0194aa381d5dc03b93915bd&show=true	N/A	N/A	N/A	3.2510	3.2510	0	N/A	N/A	13194790.300494585	6	106	26	6	559.1444	1	559.1444	13194790.300494585
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"107.0","main.cluster index_upperinput":"107.0"}	This Node is a Singleton	N/A	N/A	N/A	5.5723	5.5723	0	N/A	N/A	4604879.743008254	26	107	-1	26	247.1324	1	247.1324	4604879.743008254
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"108.0","main.cluster index_upperinput":"108.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=19&task=d0173288f0194aa381d5dc03b93915bd&show=true	N/A	N/A	N/A	7.1343	7.1343	0	N/A	N/A	5232091.45113514	27	108	19	27	351.2530	1	351.2530	5232091.45113514
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"109.0","main.cluster index_upperinput":"109.0"}	This Node is a Singleton	N/A	N/A	N/A	5.3008	5.3008	0	N/A	N/A	1299371.1114937128	5	109	-1	5	443.2405	1	443.2405	1299371.1114937128
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"110.0","main.cluster index_upperinput":"110.0"}	This Node is a Singleton	N/A	N/A	N/A	9.4266	9.4266	0	N/A	N/A	776429.6531932451	2	110	-1	2	410.3269	1	410.3269	776429.6531932451
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"111.0","main.cluster index_upperinput":"111.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=46&task=d0173288f0194aa381d5dc03b93915bd&show=true	N/A	N/A	N/A	6.6462	6.6462	0	N/A	N/A	21057807.58843508	14	111	46	14	264.2324	1	264.2324	21057807.58843508
