row ID,row m/z,row retention time,20230323T141609Z_ED_QC_anacardia.mzML Peak area,20230323T141609Z_ED_QC_anacardia_20230324155859.mzML Peak area,20230323T141609Z_ED_STG-01-01C_20230324164641.mzML Peak area,20230323T141609Z_ED_STG-01-02C_20230324170235.mzML Peak area,20230323T141609Z_ED_STG-01-03C_20230324171828.mzML Peak area,20230323T141609Z_ED_STG-01-04C.mzML Peak area,20230323T141609Z_ED_STG-01-05C.mzML Peak area,20230323T141609Z_ED_STG-01-06C.mzML Peak area,20230323T141609Z_ED_STG-01-07C.mzML Peak area,20230323T141609Z_ED_STG-01-08C.mzML Peak area,20230323T141609Z_ED_STG-01-09C.mzML Peak area,20230323T141609Z_ED_STG-01-10C.mzML Peak area,20230323T141609Z_ED_STG-01-11C.mzML Peak area,20230323T141609Z_ED_STG-01-12C.mzML Peak area,20230323T141609Z_ED_STG-01-13C.mzML Peak area,20230323T141609Z_ED_STG-01-14C.mzML Peak area,20230323T141609Z_ED_STG-01-15C.mzML Peak area,20230323T141609Z_ED_STG-01-16C.mzML Peak area,20230323T141609Z_ED_STG-01-17C.mzML Peak area,20230323T141609Z_ED_STG-01-18C.mzML Peak area,20230323T141609Z_ED_STG-01-19C.mzML Peak area,20230323T141609Z_ED_STG-01-20C.mzML Peak area,20230323T141609Z_ED_STG-01-21C.mzML Peak area,20230323T141609Z_ED_STG-01-22C.mzML Peak area,20230323T141609Z_ED_blank1_20230324121613.mzML Peak area,20230323T141609Z_ED_blank1_20230324152037.mzML Peak area,20230323T141609Z_ED_blank1_20230325045643.mzML Peak area,
75,313.2093200683594,3.293376546153846,403031.1176467722,65776.62804851937,99431.99088390166,49525.76363190237,62731.75296475152,59745.699622717446,60483.0927029278,50328.852744757096,52884.97116541169,54888.16909132563,55463.76280401576,22592.698189874664,57797.01527775106,73913.32398713638,54643.88494452344,0,69410.75640301527,78426.76332516292,73334.32872697395,66780.99802898383,53844.013783798335,68308.5251727801,38398.374505623506,43930.513790488665,741913.0437614088,45349.20040231032,53761.77128044259,
76,374.32664489746094,6.872302377777778,181551.16657338393,605844.0620478237,0,0,0,0,0,9958.244474160389,2802.6941170458417,0,0,0,0,0,12483.968336390017,975073.2030561822,12209.528077747467,18815.60276271322,0,0,0,8443.24838405431,0,0,0,0,0,
77,556.2023193366242,4.36228062,14830.605770875673,48381.343484571415,53374.791746627416,0,0,0,0,0,1248.2520905917881,0,0,1202748.082833263,121247.7913442911,125014.51871881337,1462.1914725885133,0,0,0,5537.4342763442255,0,0,2863.5396117362047,0,0,0,0,0,
78,327.2689234429678,8.229482325000001,85641.50132252168,156080.06259054216,0,0,1364.5144545924836,1044.54751516619,0,0,19042.59763491392,0,0,619.3995387341356,0,0,1192.6195502478959,1268.6941198932727,0,0,7427730.352081108,11832.350940734748,0,904.1894675135684,0,0,1231.2275213445685,0,0,
79,390.1767587119607,1.897263894117647,21826.500474758064,40403.96128743163,8058.700924984865,3732.0562877263137,16471.980626765573,502054.36940829986,0,729.7591003652587,18332.97397927144,0,0,4921.57294559029,10500.995522258798,24144.21703999293,78940.02002666457,0,0,26396.21186681107,44927.99188841451,0,0,1416711.463060131,21545.540389330115,13187.618516802959,0,0,0,
80,590.4268064149927,8.411394529629632,2797726.2944401815,3.999411203812577E7,73235.7975871804,892466.2123046315,186525.7992567049,18069.823315089245,676149.9946461372,303462.9729464526,23167.52791322237,128870.58326866353,156507.34662011854,19212.834775812466,18362.751980369416,19189.04208687929,177590.1754326485,45501.44855815788,132812.53746902876,181035.4850222053,37085.20879947306,14815.052157743157,54342.145930737184,19149.44928468089,33558.95067393601,22716.2583705457,63017.29547784521,34321.720601574685,28277.581586152624,
81,611.4674377446898,9.874015739999999,9060.300903212614,29849.014549665142,14778.491205494556,0,0,0,0,0,0,0,0,19654.526517054772,4329.989578777024,662.7390131162042,1661.2566416504733,8293.47470960245,0,0,606211.7210856535,0,0,7586.418358430912,0,0,0,0,0,
82,470.3853566500448,9.869743166666664,120129.0993132459,371384.6107871,0,13229.791568351853,23318.761069098848,15730.457356993446,0,0,4690.086544390123,0,0,6839.117749090878,0,0,13302.942391509567,771395.8005475093,724.0275754517672,3554.8552124943235,4492.438438494112,0,0,54989.572104651335,2406.7041068646913,595.1571074232768,0,0,0,
83,595.1444854741939,1.9256482352941178,44163.971572111695,82031.40805901219,93953.61026081801,64646.467748080344,183009.56314573236,112569.99069991129,23607.93606789547,0,265623.5472064074,19051.782849624058,0,0,12244.960054526318,6333.266266800249,1056656.3029794868,133468.17357411323,0,0,78851.00121729207,26809.509676579757,73147.06182736966,0,855.9271042449064,0,0,0,0,
84,345.1880776541574,3.6236691857142853,30743.333488473847,81689.9363840576,0,0,0,0,0,11974.482937148417,0,0,0,0,0,0,9383.348341929111,170238.18140547074,531841.0491452932,20284.16877191021,0,0,0,0,0,0,0,0,0,
85,365.23149515824383,5.387045213333335,38407.97263454059,116391.09340817483,21185.380293217262,0,7076.985743194194,959.980559904797,0,0,5288.482253358208,0,0,98825.81040345767,3945.9701176771778,5491.553479356691,12050.871624514075,241655.57751754607,13571.599700668588,6807.227384091858,454160.9724632527,0,0,17621.758878464494,0,0,0,0,0,
86,389.26952390688297,9.255439207407406,55970.24177979236,152610.23921468362,5604.737929581914,11027.743141227265,1180462.8080875718,16200.206055424198,6712.010025428658,12380.477937706219,5602.04670768782,5763.078921897948,4658.475190913382,25316.51626650207,141163.21714204288,17156.093792323085,167755.45445509313,120950.60247023145,16120.093078968104,153098.4970963237,12351.587992129469,5357.475072403668,5058.8171549392755,26030.90395582686,6336.22670753794,5878.430977706385,28626.233835357492,9065.654994732147,9895.857808802839,
87,171.06523712158204,1.7163133040000003,227886.52301547967,512314.69402700436,460056.46499059774,54497.72903610346,222953.98056739304,902995.81237319,30085.879443713337,73472.93766520012,434852.73111329955,151571.15278811712,53214.618101680666,2585964.6800691895,102450.70224752363,99520.39761339681,793287.1812587329,413446.2343733558,250246.97454874867,39553.49906317977,406226.1056314013,18041.96801176864,32548.4895364754,523301.91482035466,76045.08528922492,158447.5795889719,0,0,2265.720855162611,
88,530.2962299694616,5.360149127272727,28951.115973563486,80122.70077631163,0,0,0,0,3870.887590031266,8217.66289186156,0,0,0,25995.454417251014,527307.1583473835,37741.75984201916,66137.47914820128,187424.2533003765,0,0,1555.8091563996873,0,0,746.5089379248959,0,0,0,0,0,
89,215.03147252400717,3.150120925,54763.5072978108,170402.0972584389,0,0,0,179065.0684038995,18995.326977817374,75689.76281888344,0,0,0,0,0,0,62887.22953661839,121165.69339914285,930805.2596869663,155424.3663633227,0,0,0,10555.31251063328,413005.92512846447,139099.15914270023,0,0,0,
90,592.3857421875,6.889492866666667,65766.5530926543,178337.67049263124,0,0,0,0,0,0,0,0,0,0,0,0,0,788428.8500197622,0,0,0,0,0,0,0,0,0,0,0,
91,123.11705497459128,5.5351055851851845,185018.19382395063,443599.1166496284,21103.07152724333,23551.965583083373,21476.516074451803,19261.385379281168,22730.56555863244,19178.18946682827,21751.681961559756,17434.039571352623,20656.152459316203,27775.44737433358,18753.466117026095,22664.604234414448,36678.08921088727,1017265.6673077801,29163.98083120193,22206.697080072492,24423.714972805195,20660.06768296452,17977.47667574269,25885.44090124606,17882.125046318804,20319.1089155031,78042.23899808421,18219.472444839063,17240.130587120024,
92,179.0703839111328,3.5730575920000005,77716.19747981048,190414.21595172567,89998.22360480261,47959.67214716718,56384.15066528173,100126.71103093341,75612.71274893983,46836.15705544626,68012.43584474242,62278.94693961041,27714.997720025465,236719.17737715773,126809.43626141296,148434.50725192906,74887.87740042701,359462.9395185585,380979.2949741469,1915421.9530829533,28731.336055549007,24556.123111989957,25044.710048682864,119935.78610764054,106603.69857757,132969.33383771323,13900.80587197491,0,0,
93,339.2895320014014,9.663048853846155,499893.2188000112,939787.169077282,14290.957453614657,44618.280045628955,765296.7079969824,18913.01811466668,44935.47278111477,58076.31588750598,29457.75964993384,13457.56432563297,124076.38712458652,20389.121849013092,51511.232454831064,178914.9672470926,75266.89309926413,607771.1115288385,41305.309752341505,236175.4264844983,21817.988714169656,14462.183822385645,16866.97641522188,28555.374677280033,25054.67761989933,93544.60978320795,9389.512441336543,0,8275.619010889293,
94,264.21702194233893,2.7888481125,81937.41251306274,249647.67074831147,0,0,0,0,0,10896.634776549232,0,0,0,12284.132339601498,0,0,12067.648831072407,1369927.855804826,22273.577617325303,5439.0887500707795,0,0,0,0,0,0,0,0,0,
95,729.1298706054688,2.8299835399999997,10979.36941654184,31526.612651651263,0,0,0,0,0,0,0,0,0,78219.16560073305,244820.10874506983,502745.54673736036,0,0,0,0,0,0,0,0,0,0,0,0,0,
96,279.1202850344683,2.7014258304347822,464902.81666646677,800885.321767736,135990.796613498,296872.98621643975,785800.6776772727,0,464261.4375934342,4157265.413588991,294896.6435967352,742013.978553359,27753.95637048717,905552.2099115764,600362.1081012108,361775.976043593,300573.4857856011,325445.8715819468,2790310.1468582223,1117729.4248129795,53970.08353524629,746892.1200092726,1410588.6204830252,0,1467095.616525715,435478.1922414841,5848.618200284943,0,0,
97,350.2694793701172,5.183882819999999,221290.89897560517,671999.8696532075,0,0,0,0,0,0,0,0,0,0,0,0,3188.7692032352743,2656920.577484015,2719.685146984788,0,0,0,0,0,0,0,0,0,0,
98,203.0526490388093,1.6412002925925928,2332654.3473025532,3028082.929538766,8046895.003754236,1.1745054258395813E7,1.26394669347568E7,3397843.0648900787,1346995.5474720222,607329.7168371206,1008981.2495452019,994695.3189807894,2794381.2172021866,9065748.28823925,6632113.5167631535,5687992.071159845,4571879.23727138,1649895.7212414604,1066511.3565715894,3264451.036067881,8820443.379906284,1592915.89552167,1516595.0124587098,2199549.21258164,1559788.8075107844,2771334.0983901126,96399.68523345485,38705.25730327001,39841.37072251098,
99,532.3286972054673,6.59250325,123305.33780888037,354618.1340720874,0,0,0,0,0,0,0,0,0,0,0,0,1468.3209283550214,1297897.1846405591,0,0,0,0,0,0,0,0,0,0,0,
100,397.1487223311106,2.536589541666666,30048.600841930587,164371.16815569808,15287.061921480676,0,1402.470345364774,5595.884224174764,1754.0129323681333,0,1891216.9149375595,429122.5114248587,930820.9268203942,0,0,0,3904.9184006821515,0,1202.3367620229408,0,5994.122400597402,0,0,0,0,0,0,0,0,
101,525.2482757590103,5.394382775,206841.6698443245,563199.6536999195,0,0,0,0,0,0,0,0,0,0,0,0,5679.642576634904,1436562.550945259,0,0,0,0,0,0,0,0,0,0,0,
102,378.2657809850056,7.461397311111112,154103.3690927907,415853.4023291705,0,0,0,0,642.9408229351229,0,0,817.2976517343441,0,2518.0677894529163,0,0,12874.12981990296,1245100.4765926292,5097.850602588856,0,0,0,0,0,0,0,901.4890490879309,0,0,
103,562.2647399915228,2.8830592500000005,18951.51572900807,50632.91155389178,20437.156196999833,0,0,57877.01478715567,1628.9398947085178,0,261215.30390973628,26128.84779904726,48033.26328976588,86136.67429910704,7876.642828763854,59047.66407252497,21974.257828553913,0,33130.79270265401,800955.7547948589,517054.29093631665,477.2343456925109,0,48088.46730146288,0,3926.452803856677,0,0,0,
104,548.3067932128906,5.6047860499999995,0,0,0,0,0,0,0,0,0,0,0,0,114395.1111828675,436884.0625199098,0,0,0,0,0,0,0,0,0,0,0,0,0,
105,639.09533386528,2.96492092,66407.87714280128,103421.84706600633,37245.356344744556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2587100.499510891,2970.417378499565,0,0,0,0,0,0,0,
106,559.1443786621094,3.2509569500000004,207300.68252375865,511626.2650382196,0,0,0,833.3705786484369,0,0,0,0,0,5662807.43648544,5164062.471879414,1648160.073989105,0,0,0,0,0,0,0,0,0,0,0,0,0,
107,247.1323975791652,5.572312299999999,360835.87794520834,1017543.6359284997,13162.408505238267,11337.356793212735,29880.66058715521,10282.352715012936,5273.219343391785,91027.15284086166,7372.051499894072,3747.3175570630683,11581.016659957668,41940.235049841984,13615.550482102795,14223.832702634627,72274.46924403025,2715522.023565894,41704.42987476204,27665.635140147315,16948.41128855642,0,3318.161754762107,36829.63947164581,2913.5340267298147,13579.513216002037,30885.099957411927,7473.103654391493,3943.05320384592,
108,351.25299580928373,7.134280803703706,149639.01118224103,428510.2159484038,146770.71537294664,26888.452294387593,41707.3135710122,7942.038810949951,15806.865382176922,16071.060418762769,44980.74358623131,23589.51351175404,47164.42283182395,435456.6449943449,121042.87602193712,167917.5930227543,41211.54591637638,572769.458666796,76262.1550502962,48155.557652181524,2707209.1188716115,7548.019098648991,5016.151947613155,15023.251939430424,16676.16616101724,58955.95132564782,7496.899682925322,646.4212706523535,1633.2866022165476,
109,443.24053039712527,5.3008446,71506.67084563746,234026.37136059266,0,0,0,0,0,0,0,0,0,22240.52981949124,0,0,0,970417.4953019816,1180.0441660099993,0,0,0,0,0,0,0,0,0,0,
110,410.32686614990234,9.42663975,218856.3934563311,557573.259736914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
111,264.2323984429087,6.646179514285714,240952.42726790605,673276.4020246014,0,1065.7259223442563,6789.147910147723,1099.169727731627,0,44659.424577505575,1.482953487540739E7,1580851.051069755,3635157.4953395845,28888.76192381878,8792.053723648254,3202.5485744053967,0,0,0,0,0,0,0,0,0,0,2036.8110557973898,1501.6939104419312,0,
112,455.1310373954646,4.936807816666667,2320.252403879987,28676.905175497428,0,0,21911.94055324275,0,0,0,0,41112.51760938942,888744.9230687706,0,0,108127.28604211163,0,0,0,0,0,0,0,0,0,0,0,0,0,
113,507.26984914192514,9.018871962499999,75330.70852557113,214528.31474305547,83700.34646487482,10896.198933427777,27436.013611876115,547111.8184128512,15994.773206225673,19828.395765236088,99968.44347549017,26704.84111594805,4751.2141488917905,221232.66902796004,27368.04688111938,15484.156988220251,1660393.2500359945,56421.301299756036,22802.01840439397,660269.234909332,359816.4368315393,10920.057182628083,551.7913738513823,707734.0058873249,34842.84745443141,13620.832059927629,0,0,0,
114,393.2628573493594,7.9308651761904745,293323.1058295421,757673.5005888349,4641.612844133802,0,16039.878709916347,3212.6327114687765,1453.9079358830522,21586.871593969594,1703.392313552563,4702.735579597278,36400.00922441985,58576.24442971889,17727.241051301604,64617.09081725664,19036.337736899186,1290487.9819654645,101367.13185913858,54386.073891523956,3924.6603449019185,0,0,0,0,19115.562852644925,0,3813.894191962566,6603.764358042492,
115,368.3167080361741,9.208156888888887,820355.0607431055,2068487.749319498,23031.98953633654,24727.626546800802,6113407.835663203,17433.321452843767,15752.361975274645,199056.5960240588,36442.35920933307,10996.60315499567,12637.564558910435,104481.06672572755,32894.29552899463,31715.16815027361,67630.85715921666,165175.1751536518,181554.89929212746,174501.76663673925,28798.91489652192,4237.994065865671,1681.0411600796838,25998.379322183537,5666.956897754618,11660.54502293849,10290.112049418181,8205.11520414721,6944.052420958054,
116,515.1700185139974,3.9810122500000005,383870.72075344576,703213.5084669268,0,0,4511.463265416473,0,0,0,5693.249721541951,9995065.332094632,6207775.895798972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
117,447.25063705625917,8.550856360000001,77880.74640671807,174954.467548506,129956.52592500467,7183.09169968919,0,780670.2295092288,14092.06030819722,0,469442.240603539,4060.367804764196,0,84365.14543699932,880.6343794791194,0,1169346.4073251046,6561.640970179383,3082.2524096923544,19125.980858070427,2066154.2205782214,40794.19623591961,5052.634936878941,611033.3469027489,24032.360807470504,1522.4813565658574,0,0,0,
118,395.1123504642639,3.24695542,744321.268305927,1531403.857264687,0,0,737.0429013794079,0,0,0,0,1.2929224565163761E7,1.3676484345709438E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
119,430.24370751050503,4.0520049,14106.822905948813,42143.47632468152,13539.742407364745,0,19073.733091494185,7180.039208819745,0,0,7930.564984532226,0,0,2689.108247964848,74628.9756024279,777564.6274008412,7670.407997836599,38407.38001971736,0,0,11069.39199168097,0,0,11144.653378929339,0,0,0,0,0,
120,425.30512445850724,8.430525154545453,216505.8416589859,640795.8542113168,0,0,0,0,0,650.5415445672754,19507.29957767701,0,0,1946.7865937764968,0,0,59773.638426989215,1254613.2014247181,17101.36336399815,5751.442162504455,2653.4716348873258,0,0,1257.868486703647,0,0,0,0,0,
121,395.13140106266724,2.3193140136363644,206604.4252781979,257080.17215197987,732335.3268688436,20797.943959895427,367543.74400848773,10734.531110771277,9385.357082894461,0,1482257.1365194512,291686.71720252454,371327.0228155347,1133500.1001439514,171801.23397599073,1761205.638349704,39377.40238400953,22432.867245364498,19374.443093487396,0,1429772.2761969557,1854.4468319128368,4062.0625649135254,83076.28157900371,46775.25642905708,91867.03095155273,0,0,0,
122,254.21148088250052,6.4161092185185185,55642.40299368145,169162.6946293521,21966.029024601437,22004.480702923596,24276.76361359593,22927.761640163582,41189.73327738107,35750.67762165113,25987.715391452508,15506.690843244172,26337.30088792047,24502.015423974266,17760.332120890056,26165.381450370744,44638.01432509486,157183.28373715014,35259.34433294533,34481.975675252645,2132343.412540957,19660.01703066647,15037.492451119131,29609.18718122627,24114.913289473014,30517.11987295525,93809.47880691694,24995.082971001015,14492.323217717185,
123,187.02394104003906,1.6966173333333332,113843.18666529175,254924.49803102418,0,0,0,652159.1334356788,0,0,0,0,0,0,0,0,146282.51214267162,0,0,1181659.2333611178,0,0,0,5415621.492421383,0,0,0,0,0,
124,231.11253738410448,2.5835350736842106,642784.9813166615,1904846.8779531736,112633.72292919371,3541.991793076094,0,38482.98760238407,2989.1227937343797,553272.0010419484,440640.9643464767,8454.523152934797,20696.197608001836,71503.13776988341,0,0,1392169.3506670187,64045.80016693425,7247.835951736428,1.1806633164172936E7,15739.7527235919,0,0,2017192.9177218822,8435.44772414072,24611.058051553628,0,0,0,
125,373.1123369006941,2.4098045666666668,220101.52928031853,655277.1846952992,3391.7259275668694,0,12000.739328106534,0,0,0,0,0,0,4180.247009999847,374064.78387456335,91104.47830588139,51557.8351683707,1463637.5068546887,0,0,0,0,0,0,0,0,0,0,0,
126,480.15742831759985,8.949912622222223,328207.17268475646,825174.3609116017,539310.4762048704,781545.5152511522,845484.5469774449,422339.8888368216,774425.0822774188,364686.8792635152,722127.8219477156,445694.36820091016,696414.3845217833,442462.02465145505,436487.26177592675,735721.995286357,771214.4197253253,717397.4424734183,440427.887597836,698056.4869280893,1077736.2878922399,456477.24109779974,473561.9190604156,576341.1330668415,506246.9527169245,407567.35789079976,2049606.2695639029,638062.7098980399,486847.78570935776,
127,600.4685567220052,8.584860740740739,651499.6064389228,1777144.7849374956,660771.6911169444,681841.5843852472,665709.4218661174,710388.4757142721,696317.6364830278,689720.0935936527,700688.699982527,665064.3487594776,678573.992328712,632059.902447868,677127.3092111557,666228.8676092193,691724.2554116369,555859.7683333532,665684.4200168051,658610.9341296838,671864.6440005095,691995.3061820454,692914.1845374648,693611.9436729471,698530.0246395125,689373.1024366275,3034973.2397597334,886580.3974276345,726284.5495877657,
